m0,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,m27,m28,m29,m30,m31,m32,m33,m34,m35,sample,subject,tp,exp
4.484888e+08,1.259356e+16,1.918110e+18,2.275420e+19,1.750104e+08,2.644299e+16,2.412502e+18,3.749471e+17,2.858790e+08,7.481064e+16,1.269663e+19,1.157394e+19,1.829452e+05,8.426841e+08,4.291129e+11,2.418098e+09,1.240505e+05,7.322162e+09,4.258422e+11,6.874940e+10,9.737619e+04,4.432585e+09,1.827733e+11,5.868862e+10,7.368488e+07,2.686225e+15,1.135564e+17,6.239693e+17,1.225992e+07,9.650273e+13,9.690021e+15,1.171931e+15,6.386146e+07,3.816020e+15,5.657886e+17,4.709612e+17,0,94,PR,SD
4.077698e+08,9.032491e+15,8.824666e+16,1.201945e+19,1.622223e+08,2.266550e+16,2.318600e+18,3.121474e+17,2.572308e+08,6.032878e+16,6.469922e+18,6.354194e+18,1.926311e+05,1.092862e+08,2.341593e+11,2.896674e+10,1.196010e+05,6.844516e+09,3.849128e+11,7.383057e+10,1.100870e+05,6.009291e+09,2.401814e+11,6.116897e+10,2.446418e+07,1.911551e+14,2.912286e+16,3.163025e+15,6.213013e+06,1.980830e+13,2.518868e+15,3.840702e+14,2.001830e+07,3.331910e+14,1.901884e+16,2.288409e+15,0,94,LFAU,27
4.421720e+08,8.118957e+15,2.147036e+18,2.367491e+19,1.823146e+08,2.885234e+16,2.506119e+18,3.338067e+17,2.723147e+08,6.753986e+16,1.287744e+19,1.190882e+19,1.650782e+05,1.678311e+09,2.200757e+11,2.799591e+10,1.186683e+05,6.976313e+09,4.177428e+11,7.319908e+10,8.170041e+04,2.980872e+09,6.312085e+10,1.978924e+10,8.941016e+07,4.132097e+15,3.601151e+16,2.301759e+17,1.408032e+07,1.286132e+14,1.344233e+16,1.587857e+15,7.808063e+07,5.692141e+15,4.482058e+17,1.497873e+17,0,94,UFAU,44
4.200321e+08,8.772374e+15,1.755984e+19,1.349833e+19,1.700510e+08,2.528279e+16,2.050717e+18,3.718320e+17,2.610403e+08,6.257248e+16,3.505791e+18,2.975919e+18,1.613964e+05,7.859683e+08,2.925912e+11,1.250722e+10,1.088825e+05,5.719540e+09,3.538079e+11,6.588075e+10,8.663622e+04,3.412158e+09,1.507359e+11,5.107548e+10,8.260134e+07,3.413303e+15,9.808950e+15,6.639612e+17,1.341350e+07,1.234786e+14,1.279331e+16,1.933364e+15,7.149124e+07,4.803944e+15,4.374748e+17,4.032704e+17,0,94,LFAU,15
2.004470e+08,1.429096e+16,1.863591e+19,8.999328e+18,5.931110e+07,2.920864e+15,9.669646e+17,7.966900e+17,1.466972e+08,1.992813e+16,9.827736e+18,9.405059e+18,8.860665e+04,1.643331e+09,6.492933e+10,2.774339e+10,4.982266e+04,1.090942e+09,4.502774e+10,4.399454e+10,7.258634e+04,1.582763e+09,1.480240e+11,2.996711e+10,7.832072e+07,3.856579e+15,5.481680e+17,6.662873e+16,9.772449e+06,6.072999e+13,4.675699e+15,5.285256e+14,7.089708e+07,4.699309e+15,3.325116e+17,1.627431e+17,0,94,YR,L45
5.745055e+08,1.733486e+15,1.521396e+19,1.470276e+19,2.752307e+08,7.046859e+16,2.859320e+18,3.697337e+17,3.113585e+08,8.957823e+16,3.731918e+18,3.957809e+18,2.796642e+05,8.555594e+08,1.032100e+12,1.451580e+11,1.484250e+05,1.063992e+10,7.580831e+11,1.426509e+11,1.775583e+05,1.815215e+10,9.465203e+11,4.044845e+11,1.093950e+08,4.923946e+15,9.460723e+17,1.836003e+18,2.240780e+07,3.848196e+14,5.170973e+16,1.890943e+16,8.988983e+07,7.567133e+15,1.504593e+18,1.460169e+18,0,37,LFAU,20
5.030616e+08,7.442454e+15,1.853789e+19,2.617203e+19,2.162829e+08,4.220595e+16,2.488612e+18,3.484620e+17,2.981292e+08,8.238698e+16,9.538994e+18,8.937456e+18,1.947628e+05,8.066549e+08,1.968000e+11,9.603080e+10,9.810653e+04,4.823497e+09,1.977229e+11,3.422264e+10,1.257206e+05,9.962939e+09,4.167191e+11,1.916871e+11,8.059302e+07,3.336092e+15,2.452879e+17,8.335524e+17,1.287214e+07,1.073534e+14,1.096442e+16,1.238064e+15,7.023926e+07,4.636794e+15,7.558366e+17,6.544441e+17,0,37,PR,SU
5.150937e+08,1.116280e+16,1.359247e+19,1.518914e+19,2.135096e+08,4.104128e+16,3.290827e+18,3.850192e+17,3.127668e+08,9.128990e+16,5.542746e+18,5.082146e+18,2.060468e+05,4.918670e+08,3.799765e+11,2.184999e+10,1.102015e+05,6.119718e+09,2.826340e+11,4.752954e+10,1.278668e+05,9.920179e+09,3.837181e+11,1.415967e+11,6.429281e+07,2.267331e+15,6.114502e+17,9.982863e+17,9.577704e+06,5.170381e+13,5.196006e+15,7.586433e+14,5.710506e+07,3.057723e+15,1.086903e+18,9.159918e+17,0,37,UFAU,2
3.451527e+08,1.805017e+16,2.275994e+19,1.984491e+19,1.411239e+08,1.786089e+16,4.065278e+18,2.971565e+18,2.119883e+08,4.163151e+16,1.637318e+19,1.566184e+19,1.078151e+05,4.621348e+09,1.350116e+10,4.084332e+09,5.449051e+04,8.696289e+08,6.927706e+10,1.738379e+10,7.986302e+04,3.489108e+09,1.157880e+11,2.600868e+10,5.408319e+07,1.969707e+15,1.787749e+17,3.332014e+17,5.930211e+06,1.946611e+13,1.858135e+15,2.259659e+14,4.979683e+07,2.333125e+15,3.334979e+17,2.791928e+17,0,37,CR,RD
5.054002e+08,4.974262e+15,2.000409e+19,2.139061e+19,2.256904e+08,4.639358e+16,2.901170e+18,3.386654e+17,2.906025e+08,7.836924e+16,7.368330e+18,6.685815e+18,1.859868e+05,2.672830e+08,3.056944e+11,4.084929e+10,1.016929e+05,4.983343e+09,2.465230e+11,4.465081e+10,1.154103e+05,7.337650e+09,4.323995e+11,1.373774e+11,8.147592e+07,3.509265e+15,2.857185e+17,1.171022e+18,1.235422e+07,9.946503e+13,1.058109e+16,1.228291e+15,7.151580e+07,4.818620e+15,9.567130e+17,8.761383e+17,2,37,N,N
5.115655e+08,2.407156e+16,1.557844e+19,1.488254e+19,1.865634e+08,3.101760e+16,2.214177e+18,3.286229e+17,3.359462e+08,1.056684e+17,8.631914e+18,9.284868e+18,2.183653e+05,2.047839e+09,3.777502e+11,1.435157e+11,1.055313e+05,4.772836e+09,3.012810e+11,5.837120e+10,1.496519e+05,1.350541e+10,7.855041e+11,2.994644e+11,4.003435e+07,8.471290e+14,5.032747e+17,6.988784e+17,6.687138e+06,1.988972e+13,2.554935e+15,4.359995e+14,3.558107e+07,1.135126e+15,7.831396e+17,6.716807e+17,0,37,E,SURPRISE
4.912724e+08,4.917331e+15,1.387651e+19,3.007037e+19,2.188638e+08,4.354521e+16,2.574826e+18,3.372448e+17,2.830007e+08,7.426587e+16,1.167712e+19,1.102092e+19,1.597172e+05,1.348752e+09,2.180994e+11,2.307102e+10,8.374833e+04,2.855363e+09,1.817904e+11,3.732408e+10,1.065507e+05,6.530707e+09,3.156800e+11,1.115920e+11,7.641512e+07,2.793821e+15,5.369698e+16,5.305613e+17,1.291505e+07,1.140423e+14,1.232052e+16,2.131465e+15,6.575068e+07,4.056910e+15,4.086417e+17,3.595183e+17,0,37,YR,R20
2.579977e+08,1.031414e+16,7.566037e+18,2.061962e+19,8.669515e+07,6.700472e+15,1.944913e+18,1.877233e+18,1.763434e+08,2.957264e+16,1.101986e+19,1.067215e+19,1.010447e+05,3.386274e+09,1.101359e+11,3.941941e+10,3.392991e+04,3.379859e+08,1.216763e+10,1.033749e+10,9.027972e+04,4.746924e+09,2.932037e+11,9.441001e+10,7.501592e+07,2.271431e+15,1.844539e+17,2.406523e+17,1.605626e+07,1.938976e+14,1.835742e+16,2.085843e+15,6.140813e+07,3.479781e+15,1.221713e+17,1.053533e+17,0,37,YR,L45
6.026361e+08,3.873897e+15,7.003887e+18,9.668587e+18,2.771002e+08,7.126540e+16,4.046905e+18,1.054202e+18,3.374736e+08,1.059805e+17,4.060326e+18,4.469544e+18,2.428675e+05,8.171962e+08,8.510686e+11,1.439711e+11,1.264860e+05,7.788486e+09,4.065768e+11,7.726860e+10,1.549977e+05,1.501070e+10,7.518226e+11,3.930772e+11,9.730030e+07,4.491285e+15,2.715683e+18,3.002848e+18,1.679235e+07,2.102256e+14,4.350114e+16,2.710197e+16,8.288932e+07,6.500149e+15,2.905004e+18,2.793994e+18,0,37,E,HAPPY
5.423166e+08,2.016599e+16,1.728657e+19,2.979482e+19,2.058140e+08,3.834325e+16,2.767443e+18,3.518509e+17,3.469479e+08,1.132445e+17,2.072424e+19,2.147868e+19,2.168900e+05,5.975691e+08,5.981112e+11,8.643863e+10,1.143070e+05,6.366178e+09,3.722015e+11,6.883050e+10,1.371403e+05,1.091079e+10,5.660552e+11,2.335501e+11,1.991275e+07,9.587361e+13,2.456776e+16,2.216635e+15,5.848283e+06,1.900882e+13,2.395210e+15,3.249640e+14,1.558454e+07,1.984054e+14,9.294736e+15,1.159533e+15,0,37,LFAU,27
5.964701e+08,1.910672e+16,2.029843e+19,2.643468e+19,2.365423e+08,4.994844e+16,3.752836e+18,5.917669e+17,3.737963e+08,1.295484e+17,1.748921e+19,1.676403e+19,2.202383e+05,4.813313e+08,5.548386e+11,1.057236e+11,1.204883e+05,6.677720e+09,4.178477e+11,8.101538e+10,1.385455e+05,1.072332e+10,6.121191e+11,2.796546e+11,9.122186e+07,5.065873e+15,1.311161e+18,2.547127e+17,1.275624e+07,1.033542e+14,1.915922e+16,9.169271e+15,8.110224e+07,6.185622e+15,8.757359e+17,3.328279e+17,0,37,E,FEAR
5.144011e+08,5.742167e+15,1.668157e+19,2.060579e+19,2.270804e+08,4.676669e+16,3.090207e+18,3.614321e+17,2.987280e+08,8.262789e+16,7.897390e+18,7.015119e+18,2.114844e+05,1.296072e+09,3.565963e+11,2.981340e+10,1.064611e+05,5.075834e+09,2.674144e+11,5.072158e+10,1.403418e+05,1.159377e+10,6.233696e+11,1.733753e+11,7.875062e+07,3.342902e+15,3.423753e+17,9.187212e+17,1.183926e+07,8.989239e+13,9.349753e+15,1.088670e+15,6.928321e+07,4.519033e+15,8.647924e+17,7.500513e+17,0,37,N,N
5.199203e+08,4.574923e+15,2.397231e+19,2.000871e+19,2.324277e+08,4.906526e+16,3.760557e+18,5.412233e+17,2.993359e+08,8.265197e+16,8.003306e+18,6.649349e+18,1.700852e+05,6.043710e+07,5.374865e+11,2.949884e+10,1.018717e+05,4.594435e+09,3.272864e+11,6.772335e+10,1.026410e+05,5.652949e+09,2.698290e+11,1.297784e+11,8.942241e+07,4.362115e+15,4.680898e+17,2.010215e+17,1.330867e+07,1.232720e+14,1.493535e+16,3.615531e+15,7.839351e+07,5.809869e+15,3.416561e+17,1.541036e+17,0,37,PR,D
4.168410e+08,1.173713e+16,7.131196e+18,2.788699e+19,1.686872e+08,2.573451e+16,3.034226e+18,1.993671e+18,2.571033e+08,6.182828e+16,1.701263e+19,1.664932e+19,1.385823e+05,3.547620e+09,1.527544e+11,6.893700e+10,5.468562e+04,1.066621e+09,3.595943e+10,1.181671e+10,1.095974e+05,7.280859e+09,4.186643e+11,1.483526e+11,7.020903e+07,2.385310e+15,7.858264e+16,4.022370e+17,1.171482e+07,9.328909e+13,1.455006e+16,5.437252e+15,6.055443e+07,3.447167e+15,3.501526e+17,2.958790e+17,0,37,CR,RU
8.826720e+07,3.447698e+15,2.715520e+18,9.657111e+17,1.735726e+07,2.532248e+14,3.074370e+16,1.792468e+16,7.283918e+07,5.028271e+15,1.383270e+18,1.297505e+18,6.130063e+04,1.911343e+09,5.322304e+10,8.661090e+09,1.614691e+04,8.288677e+07,1.365455e+09,1.125515e+09,5.986472e+04,2.061942e+09,7.413377e+10,2.064973e+10,6.558855e+07,2.609117e+15,6.453598e+16,2.999604e+16,8.321586e+06,5.668342e+13,7.268036e+15,5.985688e+15,5.923844e+07,3.280098e+15,1.147795e+17,1.267860e+16,0,37,YR,L90
4.938548e+08,2.364090e+15,3.005626e+19,3.032279e+19,2.299558e+08,4.806679e+16,2.649704e+18,3.248346e+17,2.755400e+08,6.974155e+16,9.784899e+18,9.195637e+18,2.059233e+05,1.726201e+08,4.980479e+11,2.538920e+10,1.139671e+05,6.363811e+09,3.608943e+11,6.814266e+10,1.263544e+05,9.165869e+09,3.913375e+11,1.459484e+11,1.014829e+08,4.743656e+15,3.270124e+17,3.051084e+17,1.826033e+07,2.432647e+14,3.250997e+16,6.721682e+15,8.596248e+07,6.933118e+15,3.473484e+17,1.915860e+17,0,37,E,ANGER
4.987974e+08,5.482509e+15,6.298697e+18,3.463153e+19,2.209690e+08,4.462314e+16,2.655635e+18,3.124874e+17,2.879989e+08,7.718882e+16,1.714173e+19,1.590324e+19,1.883346e+05,4.189923e+09,1.976232e+11,3.053270e+10,9.135132e+04,3.225968e+09,1.410160e+11,5.679767e+10,1.355155e+05,1.041980e+10,5.800536e+11,1.607112e+11,7.418627e+07,2.736704e+15,1.712161e+16,2.118196e+17,1.215405e+07,9.978352e+13,1.341044e+16,3.360641e+15,6.420149e+07,3.873643e+15,2.001442e+17,1.364525e+17,0,37,YR,R30
5.150567e+08,1.835569e+15,1.863040e+19,1.109016e+19,2.455481e+08,5.524202e+16,3.327303e+18,8.882699e+17,2.806534e+08,7.341399e+16,2.049117e+18,2.153260e+18,2.507260e+05,4.940303e+08,4.348057e+11,6.541983e+10,1.562435e+05,1.348120e+10,7.555251e+11,1.187296e+11,1.349862e+05,9.498854e+09,5.299839e+11,2.184388e+11,1.093170e+08,4.815611e+15,1.351742e+18,2.207240e+18,2.289362e+07,3.961610e+14,4.216799e+16,7.807498e+15,8.957432e+07,7.469193e+15,1.832313e+18,1.819603e+18,0,37,LFAU,10
5.048025e+08,8.074359e+14,3.505732e+19,2.310739e+19,2.493561e+08,5.747567e+16,2.331187e+18,2.738225e+17,2.657505e+08,6.548673e+16,4.969139e+18,4.780737e+18,1.986220e+05,1.490092e+08,3.437557e+11,1.272465e+11,1.146928e+05,6.226419e+09,3.627863e+11,8.588704e+10,1.197940e+05,8.489049e+09,3.631343e+11,2.070251e+11,1.091645e+08,4.780253e+15,7.442695e+16,1.140686e+18,2.272777e+07,3.709529e+14,4.163403e+16,4.716259e+15,8.996941e+07,7.486176e+15,6.226113e+17,6.572560e+17,0,37,E,DISGUST
4.878321e+08,1.809275e+15,2.002535e+19,2.377323e+19,2.320843e+08,4.958475e+16,2.498362e+18,5.619488e+17,2.661599e+08,6.575395e+16,7.234484e+18,7.616100e+18,2.019495e+05,3.532596e+08,2.012090e+11,4.429684e+10,1.256169e+05,8.996725e+09,4.384794e+11,8.317302e+10,1.077077e+05,6.170690e+09,2.716233e+11,1.042738e+11,9.960268e+07,4.132435e+15,8.955385e+17,1.768559e+18,1.932379e+07,2.867122e+14,3.419739e+16,8.272157e+15,8.286166e+07,6.446727e+15,1.528655e+18,1.461370e+18,0,37,LFAU,9
4.388270e+08,9.177442e+14,2.456075e+19,4.892667e+19,2.122569e+08,4.122941e+16,1.272263e+18,1.557314e+17,2.363172e+08,5.141975e+16,1.784913e+19,1.816988e+19,2.127402e+06,3.064599e+12,7.928194e+14,8.980298e+14,2.280942e+05,2.270348e+10,9.454064e+11,1.661071e+11,1.976928e+06,3.691520e+12,9.839803e+14,9.070192e+14,1.250547e+08,3.613083e+15,2.133449e+17,8.746867e+17,3.523546e+07,9.035734e+14,1.719335e+17,2.848850e+16,9.511021e+07,8.069594e+15,5.817122e+17,4.136828e+17,0,37,LFAU,23
3.687849e+08,1.492961e+16,1.227384e+19,3.230236e+19,1.470220e+08,1.960460e+16,3.894008e+18,3.053688e+18,2.297331e+08,4.925763e+16,2.336896e+19,2.302752e+19,1.714099e+05,1.179789e+10,2.112603e+11,1.313525e+11,6.781353e+04,9.365109e+08,1.156795e+11,2.681342e+10,1.462022e+05,1.214060e+10,6.121791e+11,1.919599e+11,6.788565e+07,2.393265e+15,1.362780e+16,1.899595e+17,1.063111e+07,7.122231e+13,9.014555e+15,1.782367e+15,5.948002e+07,3.290303e+15,1.348136e+17,1.052902e+17,0,37,YR,R45
5.306899e+08,6.563240e+15,1.549615e+19,2.245800e+19,2.328987e+08,4.949572e+16,3.034393e+18,3.631398e+17,3.085547e+08,8.885291e+16,7.829979e+18,7.683913e+18,2.261849e+05,4.372679e+08,5.172490e+11,1.208681e+11,1.214183e+05,7.141278e+09,4.275057e+11,8.718230e+10,1.420304e+05,1.154971e+10,5.909823e+11,2.390196e+11,7.874046e+07,3.394770e+15,4.039533e+17,1.119059e+18,1.166699e+07,8.721305e+13,7.959476e+15,8.740730e+14,6.940174e+07,4.542405e+15,9.781308e+17,8.820540e+17,0,37,UFAU,43
5.726287e+08,1.299690e+16,1.084651e+19,3.139697e+19,2.382612e+08,5.174386e+16,3.194035e+18,4.552948e+17,3.463334e+08,1.119963e+17,1.786800e+19,1.701325e+19,2.108970e+05,7.233839e+08,4.101082e+11,1.323563e+11,1.108588e+05,6.016661e+09,3.193466e+11,5.423453e+10,1.335156e+05,1.061636e+10,5.850661e+11,2.851608e+11,6.173400e+07,1.478316e+15,1.680323e+17,2.523577e+17,1.311214e+07,1.076075e+14,1.334758e+16,3.463490e+15,5.139905e+07,2.405591e+15,4.011853e+17,2.514990e+17,0,37,LFAU,17
4.884928e+08,5.880513e+15,2.074050e+19,2.540580e+19,2.151064e+08,4.198797e+16,2.376676e+18,3.085365e+17,2.842036e+08,7.485539e+16,8.467362e+18,7.864093e+18,2.044320e+05,7.765396e+08,1.810733e+11,5.859923e+10,1.064995e+05,5.265972e+09,2.891330e+11,5.086513e+10,1.318654e+05,1.008016e+10,5.606951e+11,1.686105e+11,8.254015e+07,3.333988e+15,2.275022e+17,9.254167e+17,1.370992e+07,1.267447e+14,1.401220e+16,1.776127e+15,7.129664e+07,4.773836e+15,7.763535e+17,6.935336e+17,0,37,YR,R10
5.082770e+08,1.093680e+16,1.670566e+19,1.935825e+19,2.093613e+08,3.944149e+16,2.207307e+18,2.879473e+17,3.099630e+08,8.956051e+16,8.794034e+18,8.184942e+18,2.698146e+05,1.018804e+10,1.257897e+12,2.131913e+12,1.022114e+05,4.490206e+09,2.485238e+11,4.791952e+10,2.031018e+05,2.828646e+10,4.265803e+12,2.216337e+12,7.645318e+07,2.302048e+15,1.318191e+17,6.785933e+17,1.609329e+07,1.584539e+14,1.772040e+16,2.215821e+15,6.392511e+07,3.679485e+15,6.587855e+17,5.295427e+17,0,37,CAU,A22A25
5.053336e+08,5.052733e+15,2.738551e+19,2.287416e+19,2.242243e+08,4.574099e+16,2.810869e+18,4.213003e+17,2.925945e+08,7.908652e+16,8.209378e+18,7.319920e+18,1.590663e+05,3.870710e+07,4.020421e+11,2.368403e+10,9.255169e+04,3.951853e+09,2.353302e+11,4.441923e+10,9.657524e+04,5.190006e+09,2.460483e+11,1.243166e+11,8.458072e+07,3.571003e+15,4.863935e+16,3.587543e+17,1.371767e+07,1.304799e+14,1.466895e+16,2.257070e+15,7.320252e+07,5.043313e+15,3.446946e+17,2.511778e+17,0,37,PR,SD
1.436325e+08,1.518219e+16,1.363892e+18,5.240363e+17,1.443855e+07,1.440603e+14,9.759549e+15,3.833923e+15,1.338873e+08,1.672923e+16,6.405804e+17,7.004927e+17,4.004693e+04,1.056452e+09,7.807812e+08,1.765315e+08,1.424954e+04,6.455905e+07,3.684454e+08,2.613435e+08,3.972230e+04,6.778980e+08,2.394562e+10,4.097935e+09,2.178007e+07,4.339138e+14,3.314530e+17,3.402861e+17,1.308846e+06,5.682351e+11,5.763515e+13,8.900205e+12,2.135022e+07,4.251770e+14,3.641056e+17,3.410924e+17,0,37,YR,R90
5.586054e+08,8.577313e+14,2.833066e+19,2.246854e+19,2.892317e+08,7.813033e+16,2.347092e+18,2.720199e+17,2.805556e+08,7.286698e+16,4.683112e+18,5.115005e+18,2.441911e+05,1.415885e+08,8.540898e+11,1.221740e+11,1.375079e+05,9.714620e+09,5.856393e+11,9.980151e+10,1.458796e+05,1.206950e+10,7.367608e+11,3.420910e+11,1.026080e+08,4.125420e+15,2.155475e+17,1.406744e+18,2.092201e+07,3.284237e+14,3.536967e+16,6.635282e+15,8.453421e+07,6.672664e+15,9.538718e+17,9.408459e+17,0,37,LFAU,12
5.727124e+08,1.609602e+16,1.176133e+19,3.671951e+18,2.311848e+08,4.832674e+16,3.640550e+18,5.658027e+17,3.540314e+08,1.167508e+17,1.598743e+18,1.335782e+18,1.839805e+05,1.226686e+09,1.696616e+11,2.990581e+10,9.385735e+04,4.071496e+09,1.996972e+11,3.586437e+10,1.203172e+05,8.974900e+09,3.361059e+11,1.198716e+11,6.145712e+07,2.446718e+15,1.655091e+18,2.171807e+18,7.097344e+06,2.647964e+13,2.167463e+15,2.196417e+14,5.631407e+07,3.012037e+15,2.174818e+18,2.034112e+18,0,37,CAU,A26A12lw
5.335924e+08,1.132702e+14,2.407442e+19,2.148887e+19,2.770995e+08,7.126750e+16,2.944556e+18,3.320455e+17,2.669805e+08,6.616119e+16,4.771413e+18,5.305087e+18,1.899697e+05,4.797434e+06,4.181329e+11,1.360489e+11,1.111813e+05,6.144759e+09,3.397231e+11,7.030428e+10,1.124799e+05,7.171911e+09,3.809679e+11,2.507247e+11,9.493260e+07,4.055168e+15,8.238572e+16,9.696762e+17,1.770021e+07,2.302770e+14,2.089147e+16,4.774226e+15,7.976333e+07,5.966165e+15,5.511174e+17,5.445213e+17,0,37,LFAU,12L
5.406086e+08,7.718655e+14,3.101660e+19,1.756482e+19,2.656433e+08,6.525614e+16,2.316977e+18,3.121343e+17,2.860825e+08,7.601050e+16,3.042745e+18,3.333331e+18,2.150104e+05,3.546681e+08,3.653304e+11,1.057090e+11,1.160482e+05,6.698682e+09,3.728003e+11,8.539451e+10,1.336994e+05,1.058893e+10,4.614485e+11,1.989072e+11,8.208879e+07,2.930403e+15,1.074066e+17,8.826017e+17,1.536706e+07,1.679066e+14,1.531048e+16,1.709219e+15,6.913152e+07,4.464338e+15,5.813284e+17,5.620399e+17,0,37,LFAU,14
4.735473e+08,3.093657e+15,4.358015e+19,5.085932e+19,2.303459e+08,4.873511e+16,1.308639e+18,2.048356e+17,2.538545e+08,5.939458e+16,1.531111e+19,1.546044e+19,2.342587e+05,6.585144e+08,3.065466e+11,4.101945e+10,1.279736e+05,7.064656e+09,4.776031e+11,8.495560e+10,1.505003e+05,1.183482e+10,7.144680e+11,2.040914e+11,1.210811e+08,4.329632e+15,2.378225e+17,6.392984e+17,2.978324e+07,6.824497e+14,1.161903e+17,4.191283e+16,9.524435e+07,8.339294e+15,3.313150e+17,3.246953e+17,0,37,O,GLASSES
5.303334e+08,8.471547e+15,1.473459e+19,2.431698e+19,2.263134e+08,4.622586e+16,3.259370e+18,3.816196e+17,3.159107e+08,9.252952e+16,1.104609e+19,1.023134e+19,1.870569e+05,4.427838e+08,3.920548e+11,4.118301e+10,9.879664e+04,4.547951e+09,2.591591e+11,4.531413e+10,1.196634e+05,8.475787e+09,3.703645e+11,1.581964e+11,7.441215e+07,2.958423e+15,3.617094e+17,8.340474e+17,1.117358e+07,7.928693e+13,8.577426e+15,1.264958e+15,6.552518e+07,4.044571e+15,8.551344e+17,7.115996e+17,1,37,N,N
5.293548e+08,8.402497e+15,2.030182e+19,2.732825e+19,2.275840e+08,4.718167e+16,2.250217e+18,3.399137e+17,3.127993e+08,9.134263e+16,9.391622e+18,9.271530e+18,1.843937e+05,2.551616e+08,3.048692e+11,4.236861e+10,1.017266e+05,4.651839e+09,2.554597e+11,4.652640e+10,1.162534e+05,7.719346e+09,3.539166e+11,1.611519e+11,7.971311e+07,3.224320e+15,3.382355e+17,9.336768e+17,1.276197e+07,1.078490e+14,1.242745e+16,1.747029e+15,6.934044e+07,4.518784e+15,8.330306e+17,7.449427e+17,0,37,UFAU,1
5.192071e+08,9.437154e+15,1.522767e+19,2.236789e+19,2.192105e+08,4.328755e+16,2.864265e+18,4.353319e+17,3.114065e+08,9.018075e+16,8.555226e+18,7.825901e+18,2.012032e+05,1.385007e+09,1.865184e+11,1.269047e+11,1.024478e+05,4.730419e+09,2.460778e+11,4.963136e+10,1.328013e+05,1.012051e+10,5.879451e+11,2.228780e+11,7.584545e+07,2.934866e+15,2.931797e+17,8.817176e+17,1.237028e+07,9.824845e+13,1.068132e+16,1.183811e+15,6.593458e+07,4.088457e+15,8.070744e+17,7.058930e+17,0,37,PR,U
3.131525e+08,2.585989e+15,3.991029e+19,2.187139e+19,1.815247e+08,3.009752e+16,1.959634e+19,1.932066e+19,1.419394e+08,1.739437e+16,1.057827e+18,2.852296e+17,4.385106e+07,8.211106e+14,3.257239e+18,7.483842e+17,8.094945e+06,6.389458e+13,1.598151e+16,1.595616e+16,3.589161e+07,1.278524e+15,1.695840e+17,1.566723e+17,2.912471e+08,3.097157e+16,1.698198e+19,1.819571e+18,6.276914e+07,2.997382e+15,2.398292e+17,2.001293e+17,2.371924e+08,5.237803e+16,2.692932e+18,2.421430e+18,0,37,O,EYE
4.254151e+08,1.260729e+15,3.859010e+19,3.357821e+19,2.078484e+08,3.955920e+16,1.233835e+18,1.730763e+17,2.271194e+08,4.746827e+16,8.413564e+18,8.516044e+18,9.588976e+05,5.186905e+11,3.731591e+14,4.160197e+14,1.575026e+05,1.074763e+10,6.261902e+11,1.298971e+11,8.571240e+05,6.603106e+11,4.251198e+14,4.019061e+14,1.169770e+08,2.537248e+15,2.254592e+17,8.523830e+17,3.630593e+07,9.425402e+14,1.472243e+17,2.434796e+16,8.646092e+07,6.507884e+15,4.065460e+17,3.611507e+17,0,37,LFAU,22
5.474735e+08,1.089822e+15,2.594098e+19,1.852720e+19,2.702521e+08,6.829903e+16,2.471043e+18,4.751040e+17,2.878670e+08,7.703001e+16,4.262679e+18,4.618707e+18,2.037232e+05,4.086552e+08,3.550652e+11,8.311353e+10,1.084985e+05,5.700099e+09,2.945196e+11,5.900732e+10,1.284716e+05,9.805773e+09,4.761133e+11,2.083053e+11,1.003591e+08,3.692923e+15,7.041551e+17,1.447319e+18,2.139235e+07,3.545055e+14,6.344365e+16,3.004793e+16,8.163245e+07,6.237243e+15,1.227309e+18,1.172412e+18,0,37,LFAU,12R
5.393133e+08,1.468907e+15,2.126041e+19,2.654391e+19,2.569855e+08,6.084814e+16,3.088268e+18,3.523361e+17,2.930181e+08,7.984747e+16,7.966271e+18,7.942735e+18,2.099236e+05,1.127216e+09,5.382133e+11,1.381786e+11,1.083767e+05,5.489389e+09,2.980806e+11,5.390882e+10,1.358456e+05,1.119496e+10,6.057421e+11,3.094457e+11,9.196953e+07,3.828988e+15,2.431319e+17,1.475622e+18,1.651964e+07,1.944344e+14,2.267959e+16,2.674601e+15,7.803194e+07,5.718591e+15,1.113918e+18,1.036947e+18,0,37,LFAU,24
5.317302e+08,1.039941e+16,1.521583e+19,8.298306e+18,2.229199e+08,4.501883e+16,2.660665e+18,3.235844e+17,3.198267e+08,9.565988e+16,2.768858e+18,2.158687e+18,2.134708e+05,7.802168e+08,3.128116e+11,4.202992e+10,1.108568e+05,5.804366e+09,3.255033e+11,5.549972e+10,1.375286e+05,1.084468e+10,5.661460e+11,1.602735e+11,7.600243e+07,3.354068e+15,7.127273e+17,1.487049e+18,1.039285e+07,6.364872e+13,6.621467e+15,8.051074e+14,6.802469e+07,4.355981e+15,1.371029e+18,1.261733e+18,0,37,LFAU,26
