subject,crop,x,y,z,distance,angle
bs086_N_N_2,40,-18.671713,35.249737,-27.656914,46.46,117.5
bs086_N_N_2,40,-20.137285,34.040428,-28.956446,50.76,120
bs086_N_N_2,40,-21.326431,33.145103,-30.011854,47.21,122.5
bs086_N_N_2,40,-23.673849,33.210396,-30.586292,50.32,125
bs086_N_N_2,40,-24.491964,32.308472,-31.389376,49.39,127.5
bs086_N_N_2,40,-25.934381,30.743626,-32.111324,47.47,130
bs086_N_N_2,40,-28.028931,28.532579,-31.288359,47.36,132.5
bs086_N_N_2,40,-28.028931,28.532579,-31.288359,47.36,135
bs086_N_N_2,40,-29.413383,27.078802,-30.520670,44.78,137.5
bs086_N_N_2,40,-30.408632,25.589849,-32.936092,48.46,140
bs086_N_N_2,40,-32.193653,23.752808,-33.428551,45.03,142.5
bs086_N_N_2,40,-32.193653,23.752808,-33.428551,45.03,145
bs086_N_N_2,40,-33.842991,21.222937,-34.156036,47.87,147.5
bs086_N_N_2,40,-35.105019,20.321835,-31.367502,48.57,150
bs086_N_N_2,40,-34.520435,17.730965,-30.723110,45.05,152.5
bs086_N_N_2,40,-36.804619,17.427128,-30.713703,50.58,155
bs086_N_N_2,40,-36.908470,15.416745,-29.600763,47.58,157.5
bs086_N_N_2,40,-37.013569,13.167690,-29.661121,47.53,160
bs086_N_N_2,40,-39.242962,13.067629,-30.186270,49.73,162.5
bs086_N_N_2,40,-39.220371,10.870839,-30.514479,49.72,165
bs086_N_N_2,40,-39.196850,8.666130,-30.758726,48.28,167.5
bs086_N_N_2,40,-39.078541,6.217741,-30.471012,45.66,170
bs086_N_N_2,40,-39.078541,6.217741,-30.471012,45.66,172.5
bs086_N_N_2,40,-39.128513,3.756775,-29.667665,43.95,175
bs086_N_N_2,40,-39.318436,2.228890,-28.585737,45.54,177.5
bs086_N_N_2,40,-40.963329,-0.616837,-27.070906,43.82,180
bs086_N_N_2,60,60.316181,-0.097253,-43.126610,63.2,0
bs086_N_N_2,60,60.016777,2.069503,-43.510658,63.34,2.5
bs086_N_N_2,60,60.318954,4.772546,-45.306900,66.76,5
bs086_N_N_2,60,59.784161,7.043741,-46.008804,65.38,7.5
bs086_N_N_2,60,59.182766,11.410611,-48.199963,68.73,10
bs086_N_N_2,60,58.715427,13.357411,-48.931896,70.12,12.5
bs086_N_N_2,60,58.154049,14.885136,-49.414959,69.03,15
bs086_N_N_2,60,57.186188,17.806282,-50.235580,67.36,17.5
bs086_N_N_2,60,56.675285,19.857323,-50.454624,69.28,20
bs086_N_N_2,60,55.755516,22.770638,-50.032719,69.17,22.5
bs086_N_N_2,60,54.257305,24.348843,-48.843658,69.33,25
bs086_N_N_2,60,52.855919,26.619518,-46.847424,69.4,27.5
bs086_N_N_2,60,51.986767,29.017996,-45.429176,68.7,30
bs086_N_N_2,60,50.278534,31.488768,-42.634346,67.48,32.5
bs086_N_N_2,60,49.691940,34.376736,-41.529041,69.76,35
bs086_N_N_2,60,47.444275,36.278172,-38.996460,70.74,37.5
bs086_N_N_2,60,46.363449,38.734825,-37.612831,69.1,40
bs086_N_N_2,60,43.607979,40.968559,-36.391991,73.43,42.5
bs086_N_N_2,60,43.212521,43.090988,-36.525494,73.78,45
bs086_N_N_2,60,40.927563,43.090038,-34.691605,69.96,47.5
bs086_N_N_2,60,39.401512,45.912338,-35.512375,70.09,50
bs086_N_N_2,60,36.293064,47.157402,-34.831783,67.88,52.5
bs086_N_N_2,60,34.323139,49.169487,-34.605732,71.07,55
bs086_N_N_2,60,32.107399,51.316841,-34.810596,75.07,57.5
bs086_N_N_2,60,30.332476,51.735989,-34.016457,72.69,60
bs086_N_N_2,60,26.805391,53.234982,-32.866844,68.81,62.5
bs086_N_N_2,60,24.876583,54.155308,-32.341232,66.79,65
bs086_N_N_2,60,23.189386,54.626133,-31.884623,67.95,67.5
bs086_N_N_2,60,20.966719,56.791569,-31.758154,71.61,70
bs086_N_N_2,60,18.897348,56.909630,-30.866325,70.81,72.5
bs086_N_N_2,60,16.620201,57.541302,-30.410128,69.3,75
bs086_N_N_2,60,12.101081,58.564251,-29.755367,71.5,77.5
bs086_N_N_2,60,10.062524,59.015217,-29.433710,66.55,80
bs086_N_N_2,60,7.893653,59.016598,-28.985275,66.16,82.5
bs086_N_N_2,60,5.727164,59.010281,-28.510380,64.87,85
bs086_N_N_2,60,3.566516,58.987461,-28.222952,64.37,87.5
bs086_N_N_2,60,0.994095,61.071304,-28.812824,69.41,90
bs086_N_N_2,60,-3.644630,58.868462,-27.649702,66.66,92.5
bs086_N_N_2,60,-5.819498,58.829544,-27.580265,62.11,95
bs086_N_N_2,60,-7.978668,58.788654,-27.536518,66.1,97.5
bs086_N_N_2,60,-10.138230,58.740677,-27.590281,64.88,100
bs086_N_N_2,60,-12.284470,58.683758,-27.759790,68.48,102.5
bs086_N_N_2,60,-14.428237,58.630157,-27.888845,67.99,105
bs086_N_N_2,60,-16.877251,56.481945,-27.077272,70.49,107.5
bs086_N_N_2,60,-21.496923,56.256878,-27.881279,73.62,110
bs086_N_N_2,60,-23.382320,55.575397,-28.021214,71.57,112.5
bs086_N_N_2,60,-26.066111,54.497913,-28.253523,71.39,115
bs086_N_N_2,60,-28.132416,53.991337,-28.826563,74,117.5
bs086_N_N_2,60,-30.295961,51.447250,-28.777863,75.69,120
bs086_N_N_2,60,-31.758410,51.357063,-29.462515,75.97,122.5
bs086_N_N_2,60,-34.808125,49.209686,-30.178513,74.2,125
bs086_N_N_2,60,-36.646923,48.701504,-31.065525,73.9,127.5
bs086_N_N_2,60,-38.836243,46.163803,-31.010515,69.46,130
bs086_N_N_2,60,-40.534630,44.906330,-31.300600,71.23,132.5
bs086_N_N_2,60,-42.463840,42.153133,-31.284729,74.47,135
bs086_N_N_2,60,-44.070557,39.754799,-31.436480,70.14,137.5
bs086_N_N_2,60,-45.396748,37.978554,-30.420927,67.27,140
bs086_N_N_2,60,-47.717892,37.444508,-32.505562,72.47,142.5
bs086_N_N_2,60,-48.896645,35.476223,-32.635357,72.28,145
bs086_N_N_2,60,-50.260483,32.955597,-33.744400,74.39,147.5
bs086_N_N_2,60,-51.353870,30.696285,-34.546932,75.27,150
bs086_N_N_2,60,-53.646358,28.329166,-36.693092,71.57,152.5
bs086_N_N_2,60,-54.457764,26.019489,-37.989971,74.88,155
bs086_N_N_2,60,-55.915058,22.680376,-40.735699,70.75,157.5
bs086_N_N_2,60,-55.587414,20.538488,-41.312893,69.7,160
bs086_N_N_2,60,-57.238235,18.480537,-43.828014,69.31,162.5
bs086_N_N_2,60,-57.782295,16.055807,-45.485920,68.17,165
bs086_N_N_2,60,-58.650185,13.581846,-46.821915,69.24,167.5
bs086_N_N_2,60,-58.548206,9.956828,-46.320042,66.13,170
bs086_N_N_2,60,-59.363091,6.893607,-45.475483,69.38,172.5
bs086_N_N_2,60,-59.835361,4.895215,-44.778767,67.01,175
bs086_N_N_2,60,-60.311981,2.905883,-44.074234,67.12,177.5
bs086_N_N_2,60,-59.682644,0.699280,-41.903976,67.78,180
bs086_N_N_3,20,19.823318,0.531392,-23.753317,20.79,0
bs086_N_N_3,20,19.823318,0.531392,-23.753317,20.79,2.5
bs086_N_N_3,20,19.270466,2.484495,-24.156540,20.76,5
bs086_N_N_3,20,19.270466,2.484495,-24.156540,20.76,7.5
bs086_N_N_3,20,19.270466,2.484495,-24.156540,20.76,10
bs086_N_N_3,20,19.009228,4.570770,-24.912947,23.65,12.5
bs086_N_N_3,20,19.009228,4.570770,-24.912947,23.65,15
bs086_N_N_3,20,18.826134,6.526336,-25.927776,25.43,17.5
bs086_N_N_3,20,18.826134,6.526336,-25.927776,25.43,20
bs086_N_N_3,20,19.263130,7.455925,-26.515907,26.39,22.5
bs086_N_N_3,20,18.811293,8.878386,-27.406124,26.51,25
bs086_N_N_3,20,16.876926,9.181647,-26.669563,25.47,27.5
bs086_N_N_3,20,16.876926,9.181647,-26.669563,25.47,30
bs086_N_N_3,20,16.414753,10.860906,-27.867689,24.8,32.5
bs086_N_N_3,20,16.781668,11.709088,-29.072403,24.78,35
bs086_N_N_3,20,16.781668,11.709088,-29.072403,24.78,37.5
bs086_N_N_3,20,16.298893,13.113329,-29.989292,24.48,40
bs086_N_N_3,20,14.249475,13.620931,-29.218607,21.27,42.5
bs086_N_N_3,20,14.249475,13.620931,-29.218607,21.27,45
bs086_N_N_3,20,13.863752,15.209134,-30.400105,22.44,47.5
bs086_N_N_3,20,11.998353,15.614584,-29.617224,23.9,50
bs086_N_N_3,20,11.998353,15.614584,-29.617224,23.9,52.5
bs086_N_N_3,20,11.456360,17.055887,-30.728462,23.97,55
bs086_N_N_3,20,11.456360,17.055887,-30.728462,23.97,57.5
bs086_N_N_3,20,9.503804,17.682064,-29.728703,21.49,60
bs086_N_N_3,20,9.503804,17.682064,-29.728703,21.49,62.5
bs086_N_N_3,20,7.996265,18.425713,-28.658930,22.16,65
bs086_N_N_3,20,7.996265,18.425713,-28.658930,22.16,67.5
bs086_N_N_3,20,6.142115,18.775696,-24.732475,24.62,70
bs086_N_N_3,20,6.142115,18.775696,-24.732475,24.62,72.5
bs086_N_N_3,20,4.712681,20.010479,-23.312349,23.3,75
bs086_N_N_3,20,4.712681,20.010479,-23.312349,23.3,77.5
bs086_N_N_3,20,3.966134,18.935425,-20.168432,19.96,80
bs086_N_N_3,20,2.933170,20.442278,-20.841272,20.53,82.5
bs086_N_N_3,20,1.129309,20.223019,-18.547230,21.51,85
bs086_N_N_3,20,1.129309,20.223019,-18.547230,21.51,87.5
bs086_N_N_3,20,-0.780598,19.419914,-16.784012,18.37,90
bs086_N_N_3,20,-0.780598,19.419914,-16.784012,18.37,92.5
bs086_N_N_3,20,-0.995359,20.697702,-18.119520,19.67,95
bs086_N_N_3,20,-3.015892,19.386621,-16.737751,23.77,97.5
bs086_N_N_3,20,-3.015892,19.386621,-16.737751,23.77,100
bs086_N_N_3,20,-4.622956,19.988510,-18.125626,27.37,102.5
bs086_N_N_3,20,-5.299816,18.684923,-17.201069,24.46,105
bs086_N_N_3,20,-6.162295,19.181368,-18.539637,25.45,107.5
bs086_N_N_3,20,-6.162295,19.181368,-18.539637,25.45,110
bs086_N_N_3,20,-7.643084,18.333609,-19.462753,25.16,112.5
bs086_N_N_3,20,-8.699123,18.541153,-21.287977,26.45,115
bs086_N_N_3,20,-9.533528,17.730488,-21.926218,25.29,117.5
bs086_N_N_3,20,-9.533528,17.730488,-21.926218,25.29,120
bs086_N_N_3,20,-11.177962,16.132069,-23.034349,23.9,122.5
bs086_N_N_3,20,-11.177962,16.132069,-23.034349,23.9,125
bs086_N_N_3,20,-12.185467,15.512074,-23.596867,23.36,127.5
bs086_N_N_3,20,-13.288127,15.507141,-25.283791,24.9,130
bs086_N_N_3,20,-13.288127,15.507141,-25.283791,24.9,132.5
bs086_N_N_3,20,-13.261452,13.671535,-23.002407,25.23,135
bs086_N_N_3,20,-15.038981,13.228288,-25.208315,25.2,137.5
bs086_N_N_3,20,-15.038981,13.228288,-25.208315,25.2,140
bs086_N_N_3,20,-15.815312,11.087303,-24.025309,21.77,142.5
bs086_N_N_3,20,-15.815312,11.087303,-24.025309,21.77,145
bs086_N_N_3,20,-16.967531,10.831108,-25.177467,24.29,147.5
bs086_N_N_3,20,-16.967531,10.831108,-25.177467,24.29,150
bs086_N_N_3,20,-17.713766,8.901236,-24.372263,22.84,152.5
bs086_N_N_3,20,-17.713766,8.901236,-24.372263,22.84,155
bs086_N_N_3,20,-19.040537,8.141042,-25.122482,25.29,157.5
bs086_N_N_3,20,-19.488613,6.566838,-24.184229,25.85,160
bs086_N_N_3,20,-18.506863,5.881791,-22.872917,24.63,162.5
bs086_N_N_3,20,-20.017498,4.670666,-23.401382,24.87,165
bs086_N_N_3,20,-18.968439,4.310133,-22.523010,23.76,167.5
bs086_N_N_3,20,-18.968439,4.310133,-22.523010,23.76,170
bs086_N_N_3,20,-19.160128,2.358497,-21.739941,23.66,172.5
bs086_N_N_3,20,-20.643852,1.764910,-22.639496,24.91,175
bs086_N_N_3,20,-19.333630,0.099294,-21.029888,23.24,177.5
bs086_N_N_3,20,-19.333630,0.099294,-21.029888,23.24,180
bs086_N_N_3,40,39.219330,0.042614,-27.802666,45.05,0
bs086_N_N_3,40,39.049721,2.119065,-28.781481,40.94,2.5
bs086_N_N_3,40,40.837517,3.536770,-29.941263,45.87,5
bs086_N_N_3,40,39.091858,4.815774,-30.411575,41.83,7.5
bs086_N_N_3,40,38.839050,6.453137,-31.099155,41.97,10
bs086_N_N_3,40,38.669991,8.522151,-31.998713,44.91,12.5
bs086_N_N_3,40,38.830757,10.992476,-33.279366,47.41,15
bs086_N_N_3,40,38.830757,10.992476,-33.279366,47.41,17.5
bs086_N_N_3,40,38.587132,13.192231,-33.983196,49.74,20
bs086_N_N_3,40,36.589397,15.028615,-33.189259,47.05,22.5
bs086_N_N_3,40,36.320778,17.606594,-32.632244,49.73,25
bs086_N_N_3,40,36.320778,17.606594,-32.632244,49.73,27.5
bs086_N_N_3,40,34.077660,19.978003,-31.694349,48.6,30
bs086_N_N_3,40,34.028309,21.461868,-32.041561,50,32.5
bs086_N_N_3,40,33.813080,22.336920,-34.538914,49.17,35
bs086_N_N_3,40,31.838957,24.796556,-32.730350,51.67,37.5
bs086_N_N_3,40,31.001970,26.075716,-31.307577,48.38,40
bs086_N_N_3,40,29.071932,26.649660,-34.235062,43.63,42.5
bs086_N_N_3,40,29.006962,28.534515,-36.568863,47.23,45
bs086_N_N_3,40,27.000237,28.811037,-32.624794,45.39,47.5
bs086_N_N_3,40,25.383801,31.135582,-32.688305,51.11,50
bs086_N_N_3,40,23.727470,31.918032,-32.071426,45.81,52.5
bs086_N_N_3,40,22.467173,32.927769,-33.429287,47.22,55
bs086_N_N_3,40,20.972115,34.083614,-32.930534,48.06,57.5
bs086_N_N_3,40,20.972115,34.083614,-32.930534,48.06,60
bs086_N_N_3,40,18.726208,35.585743,-32.610889,44.5,62.5
bs086_N_N_3,40,16.494051,35.577110,-32.265385,45.89,65
bs086_N_N_3,40,14.446213,37.884357,-29.584753,45.12,67.5
bs086_N_N_3,40,14.446213,37.884357,-29.584753,45.12,70
bs086_N_N_3,40,12.008046,38.632084,-27.703205,53.33,72.5
bs086_N_N_3,40,9.900808,38.180046,-27.193668,45.14,75
bs086_N_N_3,40,7.833361,38.136494,-26.304310,40.32,77.5
bs086_N_N_3,40,5.697745,38.952847,-25.291056,43.53,80
bs086_N_N_3,40,5.697745,38.952847,-25.291056,43.53,82.5
bs086_N_N_3,40,3.516935,40.496971,-24.553488,41.71,85
bs086_N_N_3,40,1.324958,40.517174,-24.038328,43.31,87.5
bs086_N_N_3,40,-0.839589,40.558113,-23.273176,43.13,90
bs086_N_N_3,40,-0.839589,40.558113,-23.273176,43.13,92.5
bs086_N_N_3,40,-3.058202,40.555172,-23.038727,43.32,95
bs086_N_N_3,40,-5.319800,40.516659,-23.230536,48.18,97.5
bs086_N_N_3,40,-7.948101,40.479980,-23.373484,48.81,100
bs086_N_N_3,40,-8.337383,38.180969,-23.833464,45.12,102.5
bs086_N_N_3,40,-10.438802,38.614052,-23.895590,50.24,105
bs086_N_N_3,40,-12.088274,38.901649,-23.925859,52.1,107.5
bs086_N_N_3,40,-12.959987,38.011749,-24.393150,52.4,110
bs086_N_N_3,40,-14.820748,36.487198,-25.619989,49,112.5
bs086_N_N_3,40,-17.510281,35.623047,-26.669365,48.62,115
bs086_N_N_3,40,-17.510281,35.623047,-26.669365,48.62,117.5
bs086_N_N_3,40,-20.256750,34.733459,-28.120394,49.29,120
bs086_N_N_3,40,-22.265518,33.869144,-29.404905,49.57,122.5
bs086_N_N_3,40,-22.374441,32.665066,-30.431210,51.94,125
bs086_N_N_3,40,-24.351154,31.451706,-31.429186,51.09,127.5
bs086_N_N_3,40,-24.688757,30.373980,-31.969023,48.35,130
bs086_N_N_3,40,-27.201084,28.907484,-30.178879,51.62,132.5
bs086_N_N_3,40,-28.936190,28.642408,-29.747931,54.07,135
bs086_N_N_3,40,-29.953632,27.671032,-31.145760,48.79,137.5
bs086_N_N_3,40,-30.801813,26.091928,-31.927706,53.42,140
bs086_N_N_3,40,-32.621620,23.806004,-31.861616,49.18,142.5
bs086_N_N_3,40,-32.621620,23.806004,-31.861616,49.18,145
bs086_N_N_3,40,-33.459785,21.565237,-35.430630,47.44,147.5
bs086_N_N_3,40,-35.285942,19.524996,-30.983253,48.06,150
bs086_N_N_3,40,-35.350311,18.029718,-30.015547,46.92,152.5
bs086_N_N_3,40,-35.612156,16.880383,-28.799326,46.54,155
bs086_N_N_3,40,-37.663822,15.603456,-29.071913,49.09,157.5
bs086_N_N_3,40,-37.527344,13.838133,-29.002996,48.11,160
bs086_N_N_3,40,-37.808239,12.791659,-29.264717,48.71,162.5
bs086_N_N_3,40,-39.636524,10.918017,-29.907991,47.75,165
bs086_N_N_3,40,-39.811832,8.756677,-29.714649,46.97,167.5
bs086_N_N_3,40,-40.072884,6.286048,-29.367292,47.28,170
bs086_N_N_3,40,-40.072884,6.286048,-29.367292,47.28,172.5
bs086_N_N_3,40,-40.216225,4.176871,-28.840349,47.2,175
bs086_N_N_3,40,-39.820133,1.785395,-27.651285,45.65,177.5
bs086_N_N_3,40,-40.032215,-0.023075,-26.520323,46.27,180
bs086_N_N_3,60,60.066841,-0.771792,-45.862537,67.62,0
bs086_N_N_3,60,60.457073,3.573623,-48.357342,66.33,2.5
bs086_N_N_3,60,59.321339,5.153698,-47.483574,67.95,5
bs086_N_N_3,60,59.403641,7.810893,-49.408199,67.99,7.5
bs086_N_N_3,60,59.748047,9.999297,-51.265099,70.89,10
bs086_N_N_3,60,58.006985,12.562362,-50.871418,69.3,12.5
bs086_N_N_3,60,57.483597,14.626194,-51.691708,68.16,15
bs086_N_N_3,60,57.055199,16.890215,-52.245743,69.44,17.5
bs086_N_N_3,60,56.633625,21.133833,-52.562237,72.61,20
bs086_N_N_3,60,55.237526,23.038696,-51.662067,77.38,22.5
bs086_N_N_3,60,54.609417,25.731384,-50.599281,71.56,25
bs086_N_N_3,60,53.116184,28.128502,-48.431648,74.35,27.5
bs086_N_N_3,60,52.172421,29.548624,-46.788776,72.09,30
bs086_N_N_3,60,50.657024,33.161861,-44.236652,70.15,32.5
bs086_N_N_3,60,49.716846,34.995495,-42.706459,71.21,35
bs086_N_N_3,60,47.633888,37.630623,-40.464123,76.35,37.5
bs086_N_N_3,60,46.544716,37.692688,-39.438183,72.49,40
bs086_N_N_3,60,44.032497,40.130077,-37.364620,71.5,42.5
bs086_N_N_3,60,42.558392,42.428562,-36.766415,71.61,45
bs086_N_N_3,60,40.333061,44.665436,-36.368786,67.31,47.5
bs086_N_N_3,60,38.884506,45.431271,-35.550571,67.83,50
bs086_N_N_3,60,35.935539,46.930916,-34.441780,74.27,52.5
bs086_N_N_3,60,33.869499,49.227505,-34.465759,67.89,55
bs086_N_N_3,60,31.757992,51.303410,-34.631611,78.39,57.5
bs086_N_N_3,60,29.929375,51.342995,-33.562336,75.38,60
bs086_N_N_3,60,27.644249,53.548656,-33.597553,72.28,62.5
bs086_N_N_3,60,25.925303,54.071243,-32.984074,70.6,65
bs086_N_N_3,60,23.014069,55.738434,-32.163383,67.93,67.5
bs086_N_N_3,60,21.057201,55.885391,-31.195454,67.47,70
bs086_N_N_3,60,18.782578,58.114147,-31.396006,68.09,72.5
bs086_N_N_3,60,15.916810,57.422058,-29.939016,68.66,75
bs086_N_N_3,60,12.193093,58.201290,-29.216431,67.7,77.5
bs086_N_N_3,60,9.879072,58.229923,-28.654655,68.81,80
bs086_N_N_3,60,7.363352,60.223072,-29.168310,63.46,82.5
bs086_N_N_3,60,5.177892,60.432453,-28.847727,63.85,85
bs086_N_N_3,60,2.813015,60.568695,-28.567656,63.07,87.5
bs086_N_N_3,60,0.705157,60.692497,-28.284828,68.06,90
bs086_N_N_3,60,-1.605166,60.425850,-28.000652,66.91,92.5
bs086_N_N_3,60,-5.944282,60.412548,-27.695482,71.86,95
bs086_N_N_3,60,-8.107632,60.401382,-27.667345,70.33,97.5
bs086_N_N_3,60,-10.232703,58.222267,-26.719168,66.39,100
bs086_N_N_3,60,-12.798073,58.203640,-26.749716,68.81,102.5
bs086_N_N_3,60,-15.365161,58.171318,-26.806534,71.85,105
bs086_N_N_3,60,-17.581104,57.762791,-26.884716,73.45,107.5
bs086_N_N_3,60,-19.824963,55.865013,-26.596621,76.07,110
bs086_N_N_3,60,-22.238998,55.891911,-27.159931,72.99,112.5
bs086_N_N_3,60,-24.608141,53.787407,-26.844410,71.35,115
bs086_N_N_3,60,-28.502024,53.272923,-28.084108,72.53,117.5
bs086_N_N_3,60,-30.425432,50.777657,-27.929754,71.76,120
bs086_N_N_3,60,-31.471066,51.204533,-28.517088,73.12,122.5
bs086_N_N_3,60,-33.617142,48.957214,-28.718555,77.62,125
bs086_N_N_3,60,-35.831398,46.557026,-28.729885,72.89,127.5
bs086_N_N_3,60,-38.020897,46.654003,-29.598021,72.52,130
bs086_N_N_3,60,-39.963951,44.458447,-29.493317,71.8,132.5
bs086_N_N_3,60,-41.983528,41.920898,-29.583616,76.08,135
bs086_N_N_3,60,-44.252918,39.619751,-29.714506,74.71,137.5
bs086_N_N_3,60,-45.789612,37.669971,-30.058937,71.47,140
bs086_N_N_3,60,-46.983212,35.698601,-30.657286,74,142.5
bs086_N_N_3,60,-49.654274,35.309513,-32.476593,77.97,145
bs086_N_N_3,60,-51.350170,33.223995,-33.328102,77.58,147.5
bs086_N_N_3,60,-52.269314,30.772301,-34.112888,72.42,150
bs086_N_N_3,60,-53.179283,26.839920,-35.663445,79.66,152.5
bs086_N_N_3,60,-54.917828,25.136591,-37.768192,75.13,155
bs086_N_N_3,60,-54.665825,23.437292,-38.259937,68.26,157.5
bs086_N_N_3,60,-56.330910,21.256454,-40.863216,68.45,160
bs086_N_N_3,60,-57.023163,18.674793,-42.691166,69.89,162.5
bs086_N_N_3,60,-57.715557,16.090691,-44.296848,70.49,165
bs086_N_N_3,60,-58.612141,13.697527,-45.292545,70.65,167.5
bs086_N_N_3,60,-59.684742,10.002840,-45.536789,68.84,170
bs086_N_N_3,60,-59.490654,7.118240,-43.873669,69.31,172.5
bs086_N_N_3,60,-59.955811,5.074683,-43.186008,68.43,175
bs086_N_N_3,60,-59.338169,2.896207,-41.113148,70.1,177.5
bs086_N_N_3,60,-60.834755,0.271817,-41.223522,71.03,180
bs087_N_N_0,20,19.818333,0.453399,-31.998934,19.94,0
bs087_N_N_0,20,19.818333,0.453399,-31.998934,19.94,2.5
bs087_N_N_0,20,20.364553,2.013488,-34.592396,19.84,5
bs087_N_N_0,20,20.364553,2.013488,-34.592396,19.84,7.5
bs087_N_N_0,20,20.068611,4.135840,-34.826820,23.63,10
bs087_N_N_0,20,20.068611,4.135840,-34.826820,23.63,12.5
bs087_N_N_0,20,19.499763,5.919651,-35.214016,24.09,15
bs087_N_N_0,20,19.499763,5.919651,-35.214016,24.09,17.5
bs087_N_N_0,20,19.499763,5.919651,-35.214016,24.09,20
bs087_N_N_0,20,18.249016,8.920095,-35.876202,25.15,22.5
bs087_N_N_0,20,18.249016,8.920095,-35.876202,25.15,25
bs087_N_N_0,20,18.249016,8.920095,-35.876202,25.15,27.5
bs087_N_N_0,20,16.654720,10.253950,-34.972889,24.4,30
bs087_N_N_0,20,16.654720,10.253950,-34.972889,24.4,32.5
bs087_N_N_0,20,16.664818,12.350937,-37.121601,27.5,35
bs087_N_N_0,20,16.664818,12.350937,-37.121601,27.5,37.5
bs087_N_N_0,20,15.343764,12.847027,-36.065830,28.34,40
bs087_N_N_0,20,15.343764,12.847027,-36.065830,28.34,42.5
bs087_N_N_0,20,14.147983,14.609066,-36.787266,22.82,45
bs087_N_N_0,20,13.217795,15.073328,-34.329384,22.97,47.5
bs087_N_N_0,20,13.217795,15.073328,-34.329384,22.97,50
bs087_N_N_0,20,12.324606,16.847799,-33.741920,26.21,52.5
bs087_N_N_0,20,11.598568,16.779377,-31.498686,25.56,55
bs087_N_N_0,20,10.838329,17.074858,-29.000265,23.28,57.5
bs087_N_N_0,20,10.382963,16.666456,-27.058084,22.92,60
bs087_N_N_0,20,9.267962,18.025158,-25.642326,23.9,62.5
bs087_N_N_0,20,8.065085,18.424696,-22.466080,22.19,65
bs087_N_N_0,20,7.245261,18.500910,-20.193108,22.03,67.5
bs087_N_N_0,20,7.245261,18.500910,-20.193108,22.03,70
bs087_N_N_0,20,6.318623,18.534595,-18.015491,22.08,72.5
bs087_N_N_0,20,4.398360,19.654364,-15.928906,23.26,75
bs087_N_N_0,20,4.398360,19.654364,-15.928906,23.26,77.5
bs087_N_N_0,20,3.130604,20.440805,-15.583373,25,80
bs087_N_N_0,20,2.620108,19.441505,-13.927071,24.33,82.5
bs087_N_N_0,20,2.620108,19.441505,-13.927071,24.33,85
bs087_N_N_0,20,0.649968,19.741934,-13.252835,22.2,87.5
bs087_N_N_0,20,0.649968,19.741934,-13.252835,22.2,90
bs087_N_N_0,20,-1.458765,19.729982,-13.162195,20.9,92.5
bs087_N_N_0,20,-1.458765,19.729982,-13.162195,20.9,95
bs087_N_N_0,20,-3.570525,19.344666,-13.514387,21.56,97.5
bs087_N_N_0,20,-3.570525,19.344666,-13.514387,21.56,100
bs087_N_N_0,20,-4.165008,20.234650,-14.603580,22.63,102.5
bs087_N_N_0,20,-5.130874,18.700556,-13.781661,22.14,105
bs087_N_N_0,20,-5.980871,19.351595,-15.099321,24.25,107.5
bs087_N_N_0,20,-7.422732,18.482216,-16.118168,25.53,110
bs087_N_N_0,20,-7.422732,18.482216,-16.118168,25.53,112.5
bs087_N_N_0,20,-8.834016,17.249233,-17.347263,24.31,115
bs087_N_N_0,20,-8.834016,17.249233,-17.347263,24.31,117.5
bs087_N_N_0,20,-9.970510,16.766191,-19.451702,23.8,120
bs087_N_N_0,20,-10.976886,16.845873,-21.635191,24.18,122.5
bs087_N_N_0,20,-11.850763,15.853832,-22.892124,23.47,125
bs087_N_N_0,20,-11.850763,15.853832,-22.892124,23.47,127.5
bs087_N_N_0,20,-13.064213,14.454163,-24.082487,24.08,130
bs087_N_N_0,20,-13.064213,14.454163,-24.082487,24.08,132.5
bs087_N_N_0,20,-14.428957,14.153069,-26.472099,24.52,135
bs087_N_N_0,20,-14.428957,14.153069,-26.472099,24.52,137.5
bs087_N_N_0,20,-15.457391,12.570866,-27.710827,21.78,140
bs087_N_N_0,20,-15.457391,12.570866,-27.710827,21.78,142.5
bs087_N_N_0,20,-16.323309,11.563263,-28.559719,23.42,145
bs087_N_N_0,20,-17.529741,10.154795,-29.784958,26.39,147.5
bs087_N_N_0,20,-17.529741,10.154795,-29.784958,26.39,150
bs087_N_N_0,20,-18.523754,9.167433,-31.170784,26.79,152.5
bs087_N_N_0,20,-18.523754,9.167433,-31.170784,26.79,155
bs087_N_N_0,20,-18.977594,7.136565,-30.861231,27.65,157.5
bs087_N_N_0,20,-18.977594,7.136565,-30.861231,27.65,160
bs087_N_N_0,20,-20.190050,6.156003,-31.813841,29.2,162.5
bs087_N_N_0,20,-18.721170,4.803925,-30.421913,28.64,165
bs087_N_N_0,20,-20.031544,4.668738,-31.649300,27.32,167.5
bs087_N_N_0,20,-18.650450,3.304840,-28.593582,23.91,170
bs087_N_N_0,20,-20.027363,2.036569,-29.133846,26.6,172.5
bs087_N_N_0,20,-20.027363,2.036569,-29.133846,26.6,175
bs087_N_N_0,20,-20.206724,0.887604,-27.549324,29.21,177.5
bs087_N_N_0,20,-19.966368,0.181682,-23.428131,28.46,180
bs087_N_N_0,40,40.579514,-0.709926,-41.577629,46.87,0
bs087_N_N_0,40,40.348663,1.523017,-42.321796,45.59,2.5
